time,mean_spectrum,var_spectrum,enp_spectrum,mean_IQ,var_IQ,KL_spectrum,RMSE_spectrum,CS_spectrum,exceeding_count,time_seq,lable
3041930,23.3938031,22963.01991,24.35005574,0.013465095,2.86E-05,0.314485838,0.178587783,0.781576774,1.676298214,8.8125,0
3041940,23.40669224,24828.25327,24.31191113,0.014054544,2.90E-05,0.312648639,0.012889146,0.779565589,1.621339286,8.819444444,0
3041950,23.77636019,27679.92289,24.26195194,0.014902998,3.01E-05,0.315744076,0.369667942,0.781340785,1.639715179,8.826388889,0
3042000,23.80827293,24493.00582,24.30245931,0.013975315,2.84E-05,0.315521028,0.031912744,0.775749503,1.666235714,8.833333333,0
3042010,23.66847367,25106.38247,24.27935687,0.014161306,2.86E-05,0.311720067,0.139799258,0.783400478,1.683714286,8.840277778,0
3042020,23.2110571,25982.56797,24.29841782,0.014380239,3.00E-05,0.315499656,0.457416569,0.77847015,1.610351786,8.847222222,0
3042030,23.03090123,27645.09043,24.27021855,0.014823761,3.18E-05,0.313407854,0.180155868,0.780210753,1.562754464,8.854166667,0
3042040,23.607898,27453.45063,24.23908337,0.014777872,3.17E-05,0.317651454,0.576996768,0.775070424,1.6027875,8.861111111,0
3042050,22.83880213,27219.27208,24.23274455,0.014744181,3.03E-05,0.321960148,0.769095867,0.778677188,1.436426786,8.868055556,0
3042100,23.87857275,25784.52539,24.27091288,0.014360046,2.91E-05,0.348133968,1.039770618,0.772147003,1.70013125,8.875,0
3042110,23.52124856,25126.0811,24.26637681,0.014167972,2.85E-05,0.314000311,0.357324197,0.780427073,1.640541071,8.881944444,0
3042120,22.89637542,26153.30371,24.33525291,0.014370338,3.17E-05,0.325371462,0.624873134,0.768182628,1.567704464,8.888888889,0
3042130,23.47277186,25930.34837,24.27718557,0.014299683,3.20E-05,0.324216415,0.576396435,0.762743742,1.635685714,8.895833333,0
3042140,23.25316732,25652.05423,24.31391198,0.014245591,3.09E-05,0.316034067,0.219604534,0.771845179,1.624663393,8.902777778,0
3042150,23.49104456,25596.8854,24.29406917,0.014234918,3.08E-05,0.31421399,0.237877235,0.781481709,1.707544643,8.909722222,0
3042200,23.02933472,26960.47384,24.29291645,0.014671633,3.02E-05,0.318793155,0.461709837,0.774481717,1.647174107,8.916666667,0
3042210,23.04041636,25625.12546,24.27433743,0.014282221,2.96E-05,0.311860253,0.011081639,0.78106466,1.654477679,8.923611111,0
3042220,22.61773666,28143.23032,24.2041173,0.014902525,3.38E-05,0.328773646,0.422679697,0.777691247,1.424920536,8.930555556,0
3042230,23.12632114,26899.34555,24.23878398,0.014655167,3.02E-05,0.341569205,0.508584474,0.778709047,1.638200893,8.9375,0
3042240,22.99736532,26493.79123,24.13150154,0.014514208,3.06E-05,0.316235739,0.128955813,0.780410449,1.684677679,8.944444444,0
3042250,22.3066949,28077.65053,24.16731663,0.015002338,3.01E-05,0.321670934,0.690670421,0.763672775,1.655665179,8.951388889,0
3042300,22.73741543,27426.61777,24.11654769,0.014750422,3.19E-05,0.315698926,0.430720522,0.77394287,1.725704464,8.958333333,0
3042310,22.54028489,25637.34256,24.11905619,0.014220862,3.12E-05,0.313175594,0.197130538,0.778643346,1.6738875,8.965277778,0
3042320,22.81750632,27860.94014,24.05402871,0.014766132,3.54E-05,0.313765929,0.277221434,0.780960194,1.614625893,8.972222222,0
3042330,22.75770852,28006.03027,24.0715966,0.014934574,3.16E-05,0.317903738,0.059797801,0.777068768,1.659953571,8.979166667,0
3042340,22.7841506,27190.28764,24.08364502,0.014640763,3.31E-05,0.311640578,0.026442079,0.782731283,1.670138393,8.986111111,0
3042350,22.69498603,28458.24311,24.08667565,0.015055681,3.20E-05,0.31285311,0.089164572,0.782477308,1.683767857,8.993055556,0
3050000,22.43550872,28517.9724,24.12039828,0.015072695,3.19E-05,0.313271639,0.259477302,0.782568732,1.684084821,9,0
3050010,21.63172656,26887.37421,24.09042727,0.014635052,3.01E-05,0.35984869,0.803782164,0.761408735,1.527813393,9.006944444,0
3050020,21.40919086,27379.24447,24.10937575,0.014747766,3.11E-05,0.312461048,0.222535697,0.782684287,1.481053571,9.013888889,0
3050030,20.98788021,28043.27253,24.0951443,0.014789736,3.56E-05,0.330760873,0.421310658,0.771020665,1.364448214,9.020833333,0
3050040,21.33765985,25935.93818,24.1359503,0.014408172,2.80E-05,0.347182879,0.349779645,0.765254374,1.486835714,9.027777778,0
3050050,20.80522665,28035.88712,24.14027467,0.014902095,3.21E-05,0.329256126,0.532433203,0.774548796,1.41698125,9.034722222,0
3050100,21.29965347,27229.11825,24.12251005,0.014755538,2.94E-05,0.317705393,0.494426825,0.778840959,1.462139286,9.041666667,0
3050110,20.9923353,26675.98407,24.11066088,0.014570952,2.98E-05,0.32520204,0.307318172,0.782600952,1.346372321,9.048611111,0
3050120,20.87951666,26876.52118,24.09509413,0.014570067,3.16E-05,0.311223951,0.112818644,0.782233691,1.284841964,9.055555556,0
3050130,20.94148205,26284.82607,24.09932303,0.014396981,3.13E-05,0.311189275,0.061965392,0.784286362,1.307748214,9.0625,0
3050140,21.14579187,25600.04192,24.1180852,0.014333018,2.71E-05,0.323732871,0.204309821,0.772656598,1.356140179,9.069444444,0
3050150,20.96362427,25262.01563,24.1176162,0.014139285,2.96E-05,0.315198132,0.182167603,0.777865538,1.3440375,9.076388889,0
3050200,21.06858634,25003.21712,24.11842809,0.014100094,2.84E-05,0.31338284,0.10496208,0.782422221,1.360155357,9.083333333,0
3050210,20.7930296,25533.6343,24.12247799,0.014190928,3.05E-05,0.313821663,0.275556746,0.781506565,1.331075,9.090277778,0
3050220,20.98449901,25449.39766,24.11920854,0.014255457,2.79E-05,0.315941016,0.191469411,0.77994279,1.3638375,9.097222222,0
3050230,21.05164306,25122.69771,24.1353671,0.014189705,2.69E-05,0.310090169,0.067144052,0.785000106,1.386722321,9.104166667,0
3050240,20.31600237,27297.93491,24.13507833,0.014566787,3.52E-05,0.346857776,0.735640696,0.7478862,1.261353571,9.111111111,0
3050250,20.89016048,24343.30562,24.12860803,0.013844235,2.96E-05,0.329577382,0.574158114,0.759296846,1.338936607,9.118055556,0
3050300,20.67573128,25724.85007,24.13335434,0.014356152,2.74E-05,0.318556363,0.214429205,0.771735134,1.318242857,9.125,0
3050310,20.78791328,25160.04946,24.12279599,0.01405772,3.09E-05,0.324353205,0.112182004,0.77178384,1.344319643,9.131944444,0
3050320,20.6432276,25104.62629,24.12062478,0.014020393,3.14E-05,0.310333142,0.14468568,0.784455394,1.290680357,9.138888889,0
3050330,20.96881795,23529.17836,24.14076953,0.013672675,2.71E-05,0.324381974,0.325590348,0.777499449,1.398326786,9.145833333,0
3050340,20.97688473,24330.70442,24.13355573,0.013936959,2.69E-05,0.309293979,0.008066782,0.782903373,1.386777679,9.152777778,0
3050350,19.55075206,27834.70954,24.19416359,0.015016434,2.64E-05,0.361637457,1.426132667,0.732992642,1.154549107,9.159722222,0
3050400,20.88321276,24129.95159,24.15610054,0.013873774,2.69E-05,0.381694124,1.332460699,0.737606435,1.402654464,9.166666667,0
3050410,20.7402482,24279.6068,24.13117581,0.013882786,2.79E-05,0.31402115,0.14296456,0.782763344,1.311513393,9.173611111,0
3050420,20.40456235,25863.36423,24.152407,0.014291485,3.04E-05,0.322560126,0.335685852,0.773842272,1.312204464,9.180555556,0
3050430,20.7002233,24558.44919,24.14491436,0.0138725,3.07E-05,0.320216493,0.295660948,0.772275114,1.351617857,9.1875,0
3050440,20.70633057,24250.72622,24.13971667,0.013859361,2.83E-05,0.314214372,0.006107269,0.777210768,1.337354464,9.194444444,0
3050450,20.70271255,24957.66873,24.14900667,0.013980104,3.12E-05,0.31515945,0.003618014,0.778160856,1.355180357,9.201388889,0
3050500,20.94662871,23694.1839,24.15138404,0.01369538,2.79E-05,0.320160876,0.243916156,0.773012538,1.3868375,9.208333333,0
3050510,20.81128924,25790.30095,24.14359011,0.014273875,3.04E-05,0.314267166,0.135339465,0.778389397,1.374327679,9.215277778,0
3050520,21.35393762,24588.90148,24.14049191,0.013909123,3.02E-05,0.352187617,0.542648371,0.777829218,1.493433929,9.222222222,0
3050530,21.13614876,24402.77828,24.18039312,0.013916203,2.82E-05,0.316903765,0.217788854,0.78174614,1.527399107,9.229166667,0
3050540,21.17160037,24900.70273,23.94085195,0.013943129,3.19E-05,0.494873901,0.035451611,0.758271723,1.741485714,9.236111111,0
3050550,19.80756134,24463.18485,24.0110803,0.013886368,2.91E-05,0.364721737,1.364039032,0.759671771,1.569954464,9.243055556,0
3050600,21.07283472,24288.30527,23.96540961,0.013770878,3.12E-05,0.454002861,1.265273382,0.764612216,1.753599107,9.25,0
3050610,20.78368083,24369.11846,23.96938069,0.013819818,3.05E-05,0.313875373,0.289153897,0.783010594,1.659733036,9.256944444,0
3050620,20.78368083,24369.11846,23.96938069,0.013819818,3.05E-05,-2.49E-08,0,1,1.659733036,9.263888889,0
3050630,20.20356329,23827.1965,24.01353813,0.013589095,3.17E-05,0.327297557,0.58011754,0.775475685,1.627195536,9.270833333,0
3050640,19.25636882,23566.53955,24.09435415,0.013536724,3.05E-05,0.347807593,0.94719447,0.747606306,1.562601786,9.277777778,0
3050650,19.48142412,19105.16164,24.17603817,0.012139295,2.66E-05,0.329702782,0.225055308,0.76667026,1.746103571,9.284722222,0
3050700,19.30337046,18381.95646,24.09579064,0.011927924,2.52E-05,0.31855651,0.178053661,0.778051802,1.782580357,9.291666667,0
3050710,19.18978209,21906.58317,24.01352648,0.013149577,2.60E-05,0.318119821,0.113588373,0.771075656,1.775034821,9.298611111,0
3050720,20.24071003,26530.72854,23.84919692,0.014383421,3.37E-05,0.32403122,1.050927938,0.765374304,1.695364286,9.305555556,0
3050730,20.24071003,26530.72854,23.84919692,0.014383421,3.37E-05,-2.49E-08,0,1,1.695364286,9.3125,0
3050740,21.17888857,28163.61591,23.71492776,0.014811097,3.61E-05,0.324554461,0.938178538,0.759315418,1.701519643,9.319444444,0
3050750,21.55981356,30137.32099,23.70274568,0.01525336,4.06E-05,0.31615581,0.380924991,0.781941184,1.685594643,9.326388889,0
3050800,21.01982065,28611.81535,23.7829662,0.014923219,3.67E-05,0.319302215,0.539992903,0.773946545,1.709882143,9.333333333,0
3050810,21.99467564,31546.78096,23.67526625,0.015702121,3.94E-05,0.317676275,0.974854985,0.774413513,1.725535714,9.340277778,0
3050820,20.55227486,35507.27826,23.77626032,0.016623731,4.45E-05,0.365038839,1.442400782,0.708065331,1.594526786,9.347222222,0
3050830,22.62833286,32945.69655,23.68744121,0.015950198,4.43E-05,0.371415958,2.076058008,0.70190025,1.642366071,9.354166667,0
3050840,22.14964041,31371.17939,23.71054084,0.015551823,4.26E-05,0.317615567,0.478692449,0.782102818,1.568794643,9.361111111,0
3050850,22.3383381,31048.17577,23.75334404,0.015466536,4.25E-05,0.319888833,0.188697684,0.780724403,1.639899107,9.368055556,0
3050900,22.40024853,30664.2908,23.75460264,0.015474364,3.88E-05,0.321689268,0.06191043,0.776417734,1.685238393,9.375,0
3050910,22.04451337,30397.40119,23.77731957,0.015292666,4.19E-05,0.319482859,0.355735162,0.776524345,1.624207143,9.381944444,0
3050920,22.96743162,31290.80748,23.72760101,0.015553104,4.22E-05,0.32324152,0.922918255,0.774965124,1.688940179,9.388888889,0
3050930,22.08603449,30363.19527,23.73349323,0.015301475,4.13E-05,0.318193306,0.881397132,0.780915011,1.609858929,9.395833333,0
3050940,22.37069735,29068.27626,23.77955753,0.015014086,3.86E-05,0.319644396,0.284662863,0.782249615,1.738147321,9.402777778,0
3050950,22.19692531,28669.06445,23.7779112,0.014859636,3.96E-05,0.314505978,0.173772046,0.78219086,1.700715179,9.409722222,0
3051000,22.04580919,31922.17769,23.66449098,0.015773559,4.06E-05,0.314643241,0.151116115,0.779604394,1.704408929,9.416666667,0
3051010,20.98934976,28147.81327,23.76255428,0.01476348,3.73E-05,0.316550172,1.05645943,0.774953975,1.743675,9.423611111,0
3051020,21.13882398,29513.29052,23.69003037,0.015234974,3.54E-05,0.319068838,0.149474222,0.777317466,1.678148214,9.430555556,0
3051030,20.50210629,26809.25566,23.78457999,0.014407609,3.55E-05,0.321235213,0.636717696,0.773544407,1.641671429,9.4375,0
3051040,20.36318338,23124.45805,23.85020125,0.013320968,3.27E-05,0.320989553,0.138922907,0.77287774,1.68830625,9.444444444,0
3051050,20.71736786,25973.13423,23.84334896,0.014176259,3.48E-05,0.332142663,0.354184478,0.764759373,1.746928571,9.451388889,0
3051100,20.39675802,28676.3394,23.87566217,0.014964706,3.58E-05,0.334733518,0.320609841,0.707298875,1.728534821,9.458333333,0
3051110,21.15982422,27077.03934,23.79898789,0.014438114,3.73E-05,0.329758079,0.763066203,0.714970585,1.695733929,9.465277778,0
3051120,20.72780618,28229.83778,23.89398657,0.014827082,3.60E-05,0.3371438,0.432018038,0.732182263,1.747108929,9.472222222,0
3051130,20.94127383,28357.09679,23.78153075,0.014756609,3.93E-05,0.347040102,0.213467645,0.715735728,1.684733929,9.479166667,0
3051140,20.65390079,25739.38316,23.80251691,0.014100972,3.48E-05,0.316848117,0.287373035,0.774521184,1.647253571,9.486111111,0
3051150,20.68026815,27134.99472,23.77504244,0.014494799,3.60E-05,0.317056495,0.026367359,0.78001122,1.615642857,9.493055556,0
3051200,21.24403667,26637.88727,23.74557347,0.014472391,3.24E-05,0.328146587,0.563768517,0.775389236,1.760086607,9.5,0
